88							0.0000	1.7468	1.8310	1.4180	1.7143
89							0.0000	1.7600	1.8375	1.4206	1.7418
90							0.0000	1.7640	1.8410	1.4116	1.7603
91							0.0000	1.7654	1.8470	1.3799	1.7769
92							0.0000	1.7796	1.8535	1.3222	1.7969
93							0.0000	1.7808	1.8584	1.2278	1.8236
94							0.0000	1.7594	1.8595	1.1060	1.8442
95							0.0000	1.7061	1.8526	0.9926	1.8535
96							0.0000	1.6120	1.8443	0.9080	1.8600
97							0.0000	1.4765	1.8340	0.0000	1.8653
98							0.0000	1.3441	1.8232	0.7680	1.8712
99							0.0000	1.2104	1.8080	0.8232	1.8768
100							0.0000	1.0960	1.7915	0.0000	1.8829
101							0.0000	1.0000	1.7741	0.7905	1.8864
102							0.0000	0.0000	1.7516	0.8083	1.8912
103							0.0000	0.0000	1.7287	0.8893	1.8968
104							0.0000	0.0000	1.7008	0.9285	1.9032
105							0.0000	0.0000	1.6669	0.9732	1.9083
106							0.0000	0.0000	1.6205	1.0235	1.9139
107							0.0000	0.0000	1.5571	1.0363	1.9192
108							0.0000	0.0000	1.4497	1.0568	1.9256
109							0.0000	0.0000	1.3260	1.0792	1.9306
110							0.0000	0.0000	1.1302	1.1088	1.9368
111							0.0000	0.0000	0.9502	1.1560	1.9420
112							0.0000	0.0000	0.9502	1.1864	1.9487
113							0.0000	0.0000	0.7943	1.2232	1.9551
114							0.0000	0.0000	0.7943	1.2474	1.9615
115							0.0000	0.0000	0.0000	1.2699	1.9665
116							0.0000	0.0000	0.9502	1.2943	1.9733
117							0.0000	0.0000	1.0000	1.3125	1.9790
118							0.0000	0.0000	1.0820	1.3243	1.9826
119							0.0000	0.0000	1.1428	1.3328	1.9879
120							0.0000	0.0000	1.1792	1.3409	1.9938
121							0.0000	0.0000	1.2058	1.3502	1.9987
122							0.0000	0.0000	1.2602	1.3543	2.0023
123							0.0000	0.8706	1.2755	1.3612	2.0081
124							0.0000	0.9716	1.3153	1.3654	2.0126
125							0.0000	0.8706	1.3533	1.3663	2.0166
126							0.0000	0.0000	1.3852	1.3687	2.0205
127							1.0718	0.0000	1.4106	1.3683	2.0235
128							0.0000	0.0000	1.4298	1.3687	2.0279
129							0.0000	0.0000	1.4610	1.3673	2.0309
130							0.0000	0.0000	1.4924	1.3616	2.0340
131							0.0000	0.0000	1.5126	1.3597	2.0385
132							0.0000	0.0000	1.5291	1.3591	2.0430
133							0.0000	0.0000	1.5414	1.3622	2.0485
134							0.0000	0.0000	1.5534	1.3618	2.0519
135							0.0000	0.0000	1.5626	1.3640	2.0570
136							0.0000	0.0000	1.5734	1.3650	2.0620
137							0.0000	0.0000	1.5849	1.3683	2.0658
138							0.0000	0.0000	1.5948	1.3719	2.0709
139							0.0000	0.0000	1.6058	1.3727	2.0758
140							0.0000	0.0000	1.6169	1.3734	2.0808
141							0.0000	0.0000	1.6272	1.3733	2.0859
142							0.0000	0.0000	1.6344	1.3761	2.0914
143							0.0000	0.0000	1.6421	1.3781	2.0970
144							0.0000	0.0000	1.6499	1.3792	2.1022
145							0.0000	0.0000	1.6585	1.3822	2.1091
146							0.0000	0.0000	1.6666	1.3835	2.1150
147							0.0000	0.0000	1.6753	1.3829	2.1208
148							0.0000	0.0000	1.6842	1.3836	2.1272
149							0.0000	0.0000	1.6921	1.3869	2.1330
150							0.0000	0.8706	1.6995	1.3878	2.1352
151							0.0000	0.9330	1.7065	1.3914	2.1349
152							0.0000	0.0000	1.7142	1.3947	2.1329
153							0.0000	0.8706	1.7220	1.3986	2.1302
154							0.0000	1.0576	1.7299	1.4022	2.1273
155							0.0000	1.0845	1.7359	1.4084	2.1247
156							0.0000	1.1335	1.7425	1.4154	2.1218
157							0.0000	1.2386	1.7477	1.4223	2.1195
158							0.0000	1.3132	1.7537	1.4282	2.1165
159							0.0000	1.3606	1.7593	1.4364	2.1133
160							0.0000	1.4186	1.7654	1.4405	2.1097
161							0.0000	1.4608	1.7707	1.4471	2.1061
162							0.0000	1.4795	1.7777	1.4516	2.1018
163							0.0000	1.4712	1.7844	1.4534	2.0968
164							0.0000	1.4846	1.7915	1.4597	2.0915
165							0.0000	1.4976	1.7982	1.4620	2.0858
166							0.0000	1.5331	1.8049	1.4675	2.0799
167							0.0000	1.5518	1.8119	1.4693	2.0734
168							0.0000	1.5674	1.8197	1.4713	2.0661
169							0.0000	1.5841	1.8247	1.4762	2.0593
170							0.0000	1.5964	1.8305	1.4768	2.0511
171							0.0000	1.6068	1.8367	1.4795	2.0418
172							0.0000	1.6184	1.8421	1.4849	2.0323
173							0.0000	1.6264	1.8492	1.4892	2.0215
174							0.0000	1.6286	1.8563	1.4930	2.0081
175							0.0000	1.6353	1.8621	1.4982	1.9924
176							0.0000	1.6347	1.8684	1.5058	1.9755
177							0.0000	1.6362	1.8746	1.5120	1.9520
178							0.0000	1.6452	1.8801	1.5180	1.9233
179							0.0000	1.6435	1.8876	1.5221	1.8896
180							0.0000	1.6347	1.8954	1.5204	1.8453
181							0.0000	1.6356	1.9026	1.5093	1.7883
182							0.0000	1.6440	1.9098	1.4929	1.7063
183							0.0000	1.6505	1.9165	1.4727	1.5625
184							0.0000	1.6562	1.9240	1.4459	1.4443
185							0.0000	1.6658	1.9311	1.4140	1.6693
186							0.0000	1.6488	1.9390	1.3666	1.7726
187							0.0000	1.6051	1.9457	1.3046	1.8361
188							0.0000	1.5078	1.9516	1.2140	1.8786
189							0.0000	1.3683	1.9540	1.0970	1.9054
190							0.0000	1.2651	1.9532	1.0134	1.9221
191							0.0000	1.1161	1.9523	0.9080	1.9372
192							0.0000	1.0576	1.9504	0.8360	1.9501
193							0.0000	0.9330	1.9488	0.7375	1.9614
194							0.0000	0.0000	1.9462	0.0000	1.9721
195							0.0000	0.0000	1.9438	0.0000	1.9824
196							0.0000	0.0000	1.9419	0.0000	1.9938
197							0.0000	0.0000	1.9397	0.0000	2.0042
198							0.0000	0.0000	1.9373	0.0000	2.0141
199							0.0000	0.0000	1.9347	0.0000	2.0239
200							0.0000	0.0000	1.9314	0.6881	2.0324
201							0.0000	0.0000	1.9280	0.7375	2.0416
202							0.0000	0.0000	1.9246	0.7905	2.0504
203							0.0000	0.0000	1.9197	0.8232	2.0593
204							0.0000	0.0000	1.9155	0.8823	2.0678
205							0.0000	0.0000	1.9104	0.9494	2.0769
206							0.0000	0.0000	1.9056	0.9732	2.0871
207							0.0000	0.0000	1.8991	1.0176	2.0959
208							0.0000	0.0000	1.8922	1.0524	2.1052
209							0.0000	0.0000	1.8839	1.0816	2.1129
210							0.0000	0.0000	1.8755	1.1011	2.1211
211							0.0000	0.0000	1.8676	1.1319	2.1289
212							0.0000	0.0000	1.8594	1.1541	2.1379
213							0.0000	0.0000	1.8499	1.1729	2.1448
214							0.0000	0.0000	1.8395	1.2000	2.1520
215							0.0000	0.0000	1.8276	1.2263	2.1597
216							0.0000	0.0000	1.8152	1.2534	2.1668
217							0.0000	0.0000	1.8012	1.2818	2.1735
218							0.0000	0.0000	1.7864	1.3102	2.1801
219							0.0000	0.0000	1.7672	1.3341	2.1842
220							0.0000	0.0000	1.7469	1.3537	2.1854
221							0.0000	0.0000	1.7219	1.3681	2.1858
222							0.0000	0.0000	1.6929	1.3810	2.1858
223							0.0000	0.0000	1.6578	1.3939	2.1856
224							0.0000	0.0000	1.6150	1.4067	2.1853
225							0.0000	0.0000	1.5464	1.4171	2.1847
226							0.0000	0.0000	1.4186	1.4289	2.1840
227							0.0000	0.0000	0.9330	1.4371	2.1830
228							0.0000	0.0000	1.2963	1.4477	2.1822
229							0.0000	0.0000	1.3819	1.4534	2.1806
230							0.0000	0.0000	1.4194	1.4583	2.1791
231							0.0000	0.0000	1.4677	1.4604	2.1763
232							0.0000	0.0000	1.5176	1.4581	2.1721
233							0.0000	0.0000	1.5426	1.4621	2.1694
234							0.0000	0.0000	1.5671	1.4633	2.1664
235							0.0000	0.0000	1.5846	1.4672	2.1639
236							0.0000	0.0000	1.6005	1.4718	2.1613
237							0.0000	0.0000	1.6141	1.4769	2.1589
238							0.0000	0.0000	1.6278	1.4806	2.1563
239							0.0000	0.0000	1.6405	1.4850	2.1537
240							0.0000	0.9330	1.6531	1.4887	2.1509
241							0.0000	0.8706	1.6671	1.4895	2.1474
242							0.0000	0.8706	1.6793	1.4924	2.1442
243							0.0000	0.9330	1.6892	1.4964	2.1413
244							0.0000	0.8706	1.7004	1.5004	2.1379
245							0.0000	0.8706	1.7115	1.5039	2.1343
246							0.0000	0.9716	1.7225	1.5065	2.1303
247							0.0000	0.9716	1.7324	1.5093	2.1265
248							0.0000	1.0845	1.7439	1.5109	2.1218
249							0.0000	1.1487	1.7535	1.5126	2.1176
250							0.0000	1.2794	1.7650	1.5150	2.1121
251							0.0000	1.2924	1.7722	1.5215	2.1083
252							0.0000	1.3637	1.7805	1.5275	2.1039
253							0.0000	1.3825	1.7871	1.5341	2.0999
254							0.0000	1.4164	1.7952	1.5412	2.0950
255							0.0000	1.4425	1.8027	1.5478	2.0901
256							0.0000	1.4624	1.8101	1.5538	2.0852
257							0.0000	1.4649	1.8169	1.5600	2.0799
258							0.0000	1.4387	1.8223	1.5659	2.0755
259							0.0000	1.4142	1.8286	1.5711	2.0701
260							0.0000	1.4016	1.8348	1.5759	2.0643
261							0.0000	1.4228	1.8402	1.5816	2.0587
262							0.0000	1.4461	1.8464	1.5873	2.0515
263							0.0000	1.4368	1.8513	1.5936	2.0449
264							0.0000	1.4704	1.8561	1.6000	2.0372
265							0.0000	1.4673	1.8605	1.5999	2.0292
266							0.0000	1.4765	1.8647	1.5955	2.0204
267							0.0000	1.4817	1.8680	1.5890	2.0112
268							0.0000	1.5002	1.8729	1.5800	1.9992
269							0.0000	1.5294	1.8781	1.5701	1.9865
270							0.0000	1.5528	1.8853	1.5581	1.9711
271							0.0000	1.5405	1.8899	1.5469	1.9562
272							0.0000	1.5405	1.8953	1.5343	1.9397
273							0.0000	1.5394	1.9016	1.5192	1.9201
274							0.0000	1.5294	1.9080	1.5014	1.8965
275							0.0000	1.5440	1.9130	1.4824	1.8720
276							0.0000	1.5384	1.9188	1.4602	1.8405
277							0.0000	1.5266	1.9245	1.4336	1.8029
278							0.0000	1.5353	1.9314	1.3973	1.7494
279							0.0000	1.5221	1.9381	1.3477	1.6739
280							0.0000	1.5227	1.9452	1.2704	1.5353
281							0.0000	1.4575	1.9492	1.1629	1.1413
282							0.0000	1.3333	1.9493	1.0414	1.4735
283							0.0000	1.2058	1.9475	0.9636	1.5210
284							0.0000	1.0576	1.9444	0.9022	1.5603
285							0.0000	0.9330	1.9417	0.7375	1.5934
286							0.0000	0.0000	1.9379	0.6881	1.6177
287							0.0000	0.0000	1.9343	0.6881	1.6496
288							0.0000	0.0000	1.9306	0.0000	1.6658
289							0.0000	0.0000	1.9277	0.0000	1.6829
290							0.0000	0.0000	1.9239	0.0000	1.6948
291							0.0000	0.0000	1.9202	0.0000	1.7059
292							0.0000	0.0000	1.9167	0.6881	1.7155
293							0.0000	0.0000	1.9130	0.7375	1.7255
294							0.0000	0.0000	1.9085	0.7680	1.7333
295							0.0000	0.0000	1.9047	0.6881	1.7438
296							0.0000	0.0000	1.9005	0.0000	1.7531
297							0.0000	0.0000	1.8969	0.6881	1.7636
298							0.0000	0.0000	1.8925	0.7375	1.7736
299							0.0000	0.0000	1.8882	0.8083	1.7822
300							0.0000	0.0000	1.8840	0.7905	1.7911
301							0.0000	0.0000	1.8794	0.8083	1.8016
302							0.0000	0.0000	1.8746	0.8823	1.8092
303							0.0000	0.0000	1.8687	0.9330	1.8202
304							0.0000	0.0000	1.8622	0.9900	1.8300
305							0.0000	0.0000	1.8560	1.0478	1.8401
306							0.0000	0.0000	1.8489	1.0960	1.8511
307							0.0000	0.0000	1.8399	1.1358	1.8624
308							0.0000	0.0000	1.8309	1.1586	1.8733
309							0.0000	0.0000	1.8213	1.1938	1.8861
310							0.0000	0.0000	1.8094	1.2193	1.9012
311							0.0000	0.0000	1.7970	1.2451	1.9127
312							0.0000	0.0000	1.7832	1.2721	1.9240
313							0.0000	0.0000	1.7687	1.2938	1.9359
314							0.0000	0.0000	1.7524	1.3100	1.9467
315							0.0000	0.0000	1.7331	1.3197	1.9567
316							0.0000	0.0000	1.7103	1.3308	1.9665
317							0.0000	0.0000	1.6864	1.3436	1.9783
318							0.0000	0.0000	1.6595	1.3545	1.9905
319							0.0000	0.0000	1.6266	1.3621	2.0006
320							0.0000	0.0000	1.5852	1.3708	2.0125
321							0.0000	0.0000	1.5236	1.3759	2.0246
322							0.0000	0.0000	1.4241	1.3812	2.0352
323							0.0000	0.0000	1.2498	1.3911	2.0481
324							0.0000	0.0000	1.1367	1.3973	2.0613
325							0.0000	0.0000	1.2498	1.4044	2.0731
326							0.0000	0.9716	1.3029	1.4083	2.0845
327							0.0000	1.0845	1.3275	1.4139	2.0972
328							0.0000	1.0960	1.3466	1.4205	2.1097
329							0.0000	1.1623	1.3659	1.4257	2.1226
330							0.0000	1.2011	1.3984	1.4297	2.1357
331							0.0000	1.2272	1.4269	1.4355	2.1479
332							0.0000	1.2386	1.4549	1.4388	2.1602
333							0.0000	1.2821	1.4820	1.4404	2.1683
334							0.0000	1.3020	1.5067	1.4405	2.1706
335							0.0000	1.2997	1.5247	1.4429	2.1706
336							0.0000	1.2386	1.5387	1.4465	2.1696
337							0.0000	1.2620	1.5545	1.4496	2.1679
338							0.0000	1.2491	1.5697	1.4542	2.1659
339							0.0000	1.2148	1.5823	1.4581	2.1639
340							0.0000	1.2272	1.5957	1.4615	2.1619
341							0.0000	1.1804	1.6079	1.4656	2.1597
342							0.0000	1.2104	1.6195	1.4713	2.1577
343							0.0000	1.2011	1.6316	1.4773	2.1553
344							0.0000	1.2011	1.6440	1.4826	2.1528
345							0.0000	1.2311	1.6545	1.4885	2.1504
346							0.0000	1.1413	1.6649	1.4958	2.1479
347							0.0000	1.0960	1.6749	1.5009	2.1452
348							0.0000	1.0718	1.6843	1.5095	2.1425
349							0.0000	1.1335	1.6918	1.5195	2.1401
350							0.0000	1.1251	1.7005	1.5278	2.1374
351							0.0000	1.1251	1.7083	1.5358	2.1345
352							0.0000	1.1487	1.7178	1.5429	2.1309
353							0.0000	1.1623	1.7258	1.5513	2.1279
354							0.0000	1.1161	1.7329	1.5608	2.1246
355							0.0000	0.8706	1.7412	1.5685	2.1209
356							0.0000	1.1746	1.7508	1.5739	2.1168
357							0.0000	1.2525	1.7591	1.5800	2.1125
358							0.0000	1.2924	1.7679	1.5878	2.1078
359							0.0000	1.3510	1.7752	1.5970	2.1033
360							0.0000	1.3741	1.7845	1.6044	2.0978
361							0.0000	1.4300	1.7923	1.6128	2.0925
362							0.0000	1.4720	1.8014	1.6202	2.0859
363							0.0000	1.4909	1.8099	1.6264	2.0791
364							0.0000	1.5002	1.8188	1.6287	2.0705
365							0.0000	1.5187	1.8241	1.6280	2.0632
366							0.0000	1.5175	1.8328	1.6221	2.0536
367							0.0000	1.5227	1.8392	1.6155	2.0442
368							0.0000	1.5121	1.8453	1.6077	2.0342
369							0.0000	1.5121	1.8522	1.5985	2.0223
370							0.0000	1.4976	1.8588	1.5891	2.0104
371							0.0000	1.5015	1.8654	1.5793	1.9978
372							0.0000	1.5109	1.8731	1.5679	1.9832
373							0.0000	1.5221	1.8804	1.5564	1.9689
374							0.0000	1.5198	1.8881	1.5425	1.9512
375							0.0000	1.5455	1.8949	1.5274	1.9322
376							0.0000	1.5277	1.9025	1.5095	1.9095
377							0.0000	1.5244	1.9098	1.4896	1.8840
378							0.0000	1.5145	1.9186	1.4622	1.8495
379							0.0000	1.5097	1.9263	1.4309	1.8101
380							0.0000	1.4795	1.9342	1.3863	1.7536
381							0.0000	1.4378	1.9424	1.3234	1.6718
382							0.0000	1.3653	1.9492	1.2308	1.5485
383							0.0000	1.2589	1.9513	1.1263	1.3878
384							0.0000	1.1161	1.9508	1.0134	1.1065
385							0.0000	1.0000	1.9487	0.9285	1.3424
386							0.0000	0.8706	1.9463	0.8232	1.4175
387							0.0000	0.8706	1.9436	0.7680	1.4681
388							0.0000	0.8706	1.9401	0.7375	1.4943
389							0.0000	0.0000	1.9371	0.0000	1.5347
390							0.0000	0.0000	1.9328	0.6881	1.5747
391							0.0000	0.0000	1.9284	0.0000	1.6304
392							0.0000	0.0000	1.9240	0.6881	1.6700
393							0.0000	0.0000	1.9190	0.6881	1.6995
394							0.0000	0.0000	1.9135	0.0000	1.7279
395							0.0000	0.0000	1.9081	0.0000	1.7507
396							0.0000	0.0000	1.9005	0.0000	1.7688
397							0.0000	0.0000	1.8929	0.0000	1.7860
398							0.0000	0.0000	1.8841	0.0000	1.8014
399							0.0000	0.0000	1.8747	0.6881	1.8141
400							0.0000	0.0000	1.8665	0.8472	1.8261
401							0.0000	0.0000	1.8556	0.9022	1.8380
402							0.0000	0.0000	1.8445	0.9080	1.8488
403							0.0000	0.0000	1.8330	0.9568	1.8582
404							0.0000	0.0000	1.8193	0.9819	1.8691
405							0.0000	0.0000	1.8039	1.0000	1.8787
406							0.0000	0.0000	1.7881	1.0091	1.8878
407							0.0000	0.0000	1.7713	1.0568	1.8975
408							0.0000	0.0000	1.7530	1.0960	1.9052
409							0.0000	0.0000	1.7303	1.1303	1.9124
410							0.0000	0.0000	1.7001	1.1527	1.9216
411							0.0000	0.0000	1.6583	1.1774	1.9290
412							0.0000	0.0000	1.6104	1.2156	1.9361
413							0.0000	0.0000	1.5366	1.2483	1.9445
414							0.0000	0.0000	1.4322	1.2868	1.9526
415							0.0000	0.0000	1.3110	1.3175	1.9594
416							0.0000	0.0000	1.1859	1.3447	1.9669
417							0.0000	0.0000	1.0545	1.3628	1.9756
418							0.0000	0.0000	0.9502	1.3769	1.9833
419							0.0000	0.0000	0.7943	1.3869	1.9905
420							0.0000	0.0000	0.7943	1.3994	1.9975
421							0.0000	0.0000	0.7943	1.4115	2.0052
422							0.0000	0.0000	0.0000	1.4235	2.0128
423							0.0000	0.0000	0.8866	1.4336	2.0194
424							0.0000	0.0000	0.7943	1.4442	2.0271
425							0.0000	0.0000	0.8866	1.4539	2.0346
426							0.0000	0.0000	0.9330	1.4629	2.0414
427							0.0000	0.0000	1.0184	1.4714	2.0476
428							0.0000	0.0000	1.1003	1.4807	2.0538
429							0.0000	0.0000	1.1487	1.4877	2.0605
430							0.0000	0.0000	1.1769	1.4951	2.0671
431							0.0000	0.0000	1.2058	1.5018	2.0735
432							0.0000	0.0000	1.2577	1.5076	2.0801
433							0.0000	0.8706	1.3101	1.5124	2.0859
434							0.0000	0.9330	1.3578	1.5169	2.0908
435							0.0000	0.9330	1.3969	1.5204	2.0957
436							0.0000	0.9716	1.4504	1.5204	2.0998
437							0.0000	1.1161	1.4851	1.5214	2.1041
438							0.0000	1.2058	1.5174	1.5221	2.1071
439							0.0000	1.2148	1.5402	1.5240	2.1115
440							0.0000	1.2349	1.5592	1.5250	2.1164
441							0.0000	1.2766	1.5771	1.5262	2.1204
442							0.0000	1.3020	1.5922	1.5288	2.1256
443							0.0000	1.3043	1.6064	1.5317	2.1311
444							0.0000	1.3295	1.6182	1.5355	2.1369
445							0.0000	1.3459	1.6309	1.5386	2.1421
446							0.0000	1.3825	1.6447	1.5410	2.1463
447							0.0000	1.3955	1.6557	1.5451	2.1476
448							0.0000	1.3967	1.6690	1.5470	2.1458
449							0.0000	1.4175	1.6788	1.5507	2.1436
450							0.0000	1.4028	1.6886	1.5541	2.1408
451							0.0000	1.4207	1.6996	1.5574	2.1373
452							0.0000	1.3942	1.7064	1.5620	2.1347
453							0.0000	1.4086	1.7141	1.5661	2.1317
454							0.0000	1.4461	1.7232	1.5693	2.1272
455							0.0000	1.4368	1.7278	1.5744	2.1242
456							0.0000	1.4591	1.7337	1.5789	2.1199
457							0.0000	1.4681	1.7375	1.5832	2.1156
458							0.0000	1.4860	1.7406	1.5880	2.1108
459							0.0000	1.5115	1.7433	1.5917	2.1060
460							0.0000	1.5321	1.7454	1.5950	2.1012
461							0.0000	1.5445	1.7461	1.6006	2.0970
462							0.0000	1.5528	1.7525	1.6073	2.0920
463							0.0000	1.5593	1.7565	1.6132	2.0875
464							0.0000	1.5621	1.7605	1.6195	2.0828
465							0.0000	1.5760	1.7654	1.6254	2.0775
466							0.0000	1.5813	1.7688	1.6305	2.0727
467							0.0000	1.5853	1.7737	1.6307	2.0669
468							0.0000	1.6054	1.7793	1.6276	2.0605
469							0.0000	1.6113	1.7859	1.6227	2.0534
470							0.0000	1.6203	1.7912	1.6172	2.0461
471							0.0000	1.6223	1.7963	1.6111	2.0383
472							0.0000	1.6194	1.8009	1.6049	2.0303
473							0.0000	1.6226	1.8072	1.5977	2.0210
474							0.0000	1.6197	1.8137	1.5901	2.0116
475							0.0000	1.6223	1.8215	1.5805	1.9994
476							0.0000	1.6320	1.8301	1.5689	1.9846
477							0.0000	1.6072	1.8352	1.5593	1.9723
478							0.0000	1.6054	1.8425	1.5469	1.9565
479							0.0000	1.6051	1.8502	1.5318	1.9373
480							0.0000	1.5986	1.8580	1.5155	1.9168
481							0.0000	1.5888	1.8662	1.4959	1.8922
482							0.0000	1.5942	1.8729	1.4738	1.8641
483							0.0000	1.5919	1.8813	1.4460	1.8288
484							0.0000	1.5949	1.8903	1.4089	1.7812
485							0.0000	1.5861	1.8996	1.3554	1.7139
486							0.0000	1.5616	1.9078	1.2803	1.6194
487							0.0000	1.4895	1.9124	1.1683	1.4788
488							0.0000	1.3543	1.9129	1.0568	1.3370
489							0.0000	1.2386	1.9108	0.9374	1.1557
490							0.0000	1.1251	1.9072	0.8663	1.0000
491							0.0000	1.0414	1.9041	0.7375	1.0960
492							0.0000	0.0000	1.8998	0.6881	1.0845
493							0.0000	0.0000	1.8964	0.6881	1.0718
494							0.0000	0.0000	1.8930	0.6881	1.1251
495							0.0000	0.0000	1.8894	0.0000	1.1251
496							0.0000	0.0000	1.8841	0.7375	1.1487
497							0.0000	0.0000	1.8789	0.7680	1.1962
498							0.0000	0.0000	1.8732	0.7680	1.2491
499							0.0000	0.0000	1.8673	0.8232	1.3066
500							0.0000	0.0000	1.8608	0.8232	1.3493
501							0.0000	0.0000	1.8546	0.8663	1.3929
502							0.0000	0.0000	1.8463	0.8232	1.4541
503							0.0000	0.0000	1.8357	0.7905	1.4996
504							0.0000	0.0000	1.8262	0.7375	1.5331
505							0.0000	0.0000	1.8136	0.8083	1.5743
506							0.0000	0.0000	1.8013	0.7375	1.6174
507							0.0000	0.0000	1.7893	0.8232	1.6491
508							0.0000	0.0000	1.7764	0.7905	1.6756
509							0.0000	0.0000	1.7590	0.8472	1.6935
510							0.0000	0.0000	1.7407	0.8746	1.7074
511							0.0000	0.0000	1.7200	0.9080	1.7237
512							0.0000	0.0000	1.6946	0.9532	1.7382
513							0.0000	0.0000	1.6648	0.9874	1.7541
514							0.0000	0.0000	1.6272	1.0346	1.7703
515							0.0000	0.0000	1.5771	1.0792	1.7832
516							0.0000	0.0000	1.5032	1.1222	1.7976
517							0.0000	0.0000	1.3914	1.1527	1.8107
518							0.0000	0.0000	1.2639	1.1763	1.8258
